text,date,user,sentiment,query,__index_level_0__
My #followfriday continues with @fleurybanery @Miss_Melbourne @mellalicious These girls know what they're talking about ,Fri May 22 03:55:57 PDT 2009,TinainMelbourne,1,NO_QUERY,16686
Wow  i have twitter on my iPod ;),Mon Jun 01 23:40:08 PDT 2009,FeliFromHell,1,NO_QUERY,30591
tired and my legs hurt i hate sleeping by myself ,Sun May 03 08:04:45 PDT 2009,CJCGirlie,0,NO_QUERY,41251
@wayway8 I think that's why it's angry with me ,Mon Jun 15 21:38:21 PDT 2009,jeannemariepics,0,NO_QUERY,42094
@EmandSamMac you really do love your heels..i do to. ,Sun May 17 04:11:46 PDT 2009,Claps123,1,NO_QUERY,25387
Talking two of my good friends on youtube!!! Shes awesome ,Mon Jun 15 16:16:56 PDT 2009,daddygirl2142,1,NO_QUERY,46606
Boyfriend comes down tomorrow! ,Sun Jun 07 15:44:27 PDT 2009,MamaAlexis,1,NO_QUERY,2540
Oh and our ex-PM doesn't know how else to spend public money ,Fri Jun 05 15:52:04 PDT 2009,sussex,0,NO_QUERY,7625
@kaseypoole thank u ! it means a lot ,Sun May 31 06:47:45 PDT 2009,mandyyjiroux,1,NO_QUERY,11057
On my way to get my daily coffee. Can you say relief?  - http://tweet.sg,Sun Apr 19 23:13:07 PDT 2009,wx1901,1,NO_QUERY,16515
@ work  #fb,Mon Jun 15 16:03:51 PDT 2009,IbrahimmbI,0,NO_QUERY,13566
Going to sleep! I have a headache! ,Thu Jun 04 22:28:43 PDT 2009,jarrettbrat1,0,NO_QUERY,4831
@seanjosephdegan don't freaking come then!!! you're an anus! and fabulous  i love sarah and ben hannah  next sunday sound good?,Fri May 22 05:50:50 PDT 2009,madelinejade,1,NO_QUERY,39005
@XxSimmyxX haha..thatss truue(: and awww&lt;3 why yoo heartbroken??  x,Mon Apr 20 05:08:44 PDT 2009,x_Beckiie_x,0,NO_QUERY,40316
@gegiizsodope definitely...    --- so it has been a rough couple of days for me... and whats wrong with u?,Sat Jun 06 13:12:26 PDT 2009,mizsprieta,0,NO_QUERY,10129
"iphone 3g s is worth it, even at full price ",Sat Jun 20 01:34:08 PDT 2009,jdmounge,0,NO_QUERY,41580
today was fuuunn  gotta sunburn though  painting and hanging out w/ Liizz tomorrow,Fri May 01 23:45:37 PDT 2009,jessiesweet,0,NO_QUERY,41700
Sitting on the front porch with my hubs. It's turned into a beautiful day. ,Mon Jun 15 13:54:23 PDT 2009,ewisler,1,NO_QUERY,1699
@guysebastian wen are we seein the new record im missing the sing a longs in my car ,Sun May 10 02:32:06 PDT 2009,becca_g88,0,NO_QUERY,11813
@runskitbg FML just found out the game is at 1:30 ,Sun May 17 08:47:04 PDT 2009,amydoubleu,0,NO_QUERY,11015
hey is tweeting when you know nobodys reading like talking to yourself? cos if it's a yes... I'm on the crazy list ,Mon Jun 15 06:03:11 PDT 2009,bellmcneill,1,NO_QUERY,2427
@WNCGOP It is articulated.  If you like this subject try &quot;Starlight &amp; Time&quot;. By Dr. Russell Humphrey,Thu May 14 07:13:16 PDT 2009,Adam4004,1,NO_QUERY,28457
"Wanting on Yolanda and Madison to call to confirm Practice. Texts and calls, after calls and texts. ",Sun Jun 07 13:49:06 PDT 2009,BlueStaz,0,NO_QUERY,33137
wahoo!  paper for week 4 is done.  one more individual paper for week 5 and team paper for week 6 and then life will be great! ,Mon Apr 20 23:00:13 PDT 2009,brianchilders,1,NO_QUERY,38425
"@medea_wolff I'm curious  What cartoons be ye watching, me matey?",Sun Apr 19 00:12:20 PDT 2009,AreloZ,1,NO_QUERY,14118
@SulphurSouls Weird how you come to Adelaide (my new home town) and then fly across the world to my old home town. World is a small place ,Tue Jun 16 05:28:12 PDT 2009,SulphurSouls,1,NO_QUERY,38560
"@mulder8scully5 hahah screw those cars, UPLOOOAADD lol! ",Tue Jun 02 20:21:48 PDT 2009,kricket_rc234,1,NO_QUERY,49487
"ok,as I'm only sitting here crying about my own idiocy,I can as well go outside,maybe find some coffee.work's not getting done anyway ",Sun May 17 05:55:22 PDT 2009,bookie_girl,0,NO_QUERY,6857
@SirPsycho84  Yes way and the buildabear has been there for 6 years.  Still you don't come and visit ,Thu Jun 25 08:31:30 PDT 2009,Macbehr,0,NO_QUERY,22916
dang where's the rain? it's so darn hot! ,Sun Jun 07 06:04:54 PDT 2009,michieong,0,NO_QUERY,21456
Cannnot sleeeep ,Tue Jun 16 02:18:05 PDT 2009,lurlur0510,0,NO_QUERY,13589
ashley just left ,Sun Jun 07 18:09:10 PDT 2009,SoNotSkater,0,NO_QUERY,47251
@bruisemeister @jmbisbee @prettyrach no one even answered the question ,Sat Jun 20 23:32:41 PDT 2009,jamisloan,0,NO_QUERY,5647
ugh the city looks beautiful today ,Sun May 03 09:47:07 PDT 2009,HannahMitrovich,1,NO_QUERY,25677
@alyankovic omg im jealous!!! I want to meet slash ,Sun May 31 17:37:34 PDT 2009,SuFiGirl35,0,NO_QUERY,20729
@elldb FTW! both would make excellent marathons but under that condition lotr wins ,Fri May 29 02:32:53 PDT 2009,sarahisonfire,1,NO_QUERY,15107
Sitting here watching @KPaul 's feed so I can nab myself something new to play. WTB job plx ,Tue Jun 23 15:01:34 PDT 2009,Infneon,0,NO_QUERY,46113
AHHH!!!!!! The computer shut off in the middle of a session!!!! My music is gone  not in da mood anymore...,Sat May 16 22:48:43 PDT 2009,omg_its_BEAR,0,NO_QUERY,1595
@hippiechic567 Wow..that's cool! Slideshows rock ,Thu May 28 21:04:06 PDT 2009,bluereadergal,1,NO_QUERY,26542
@Swineshead @calvinharris @AQA63336 @thedailydust @Brewrecords @bobbyllew @AxisPaul for a fairly eclectic #FollowFriday ,Fri May 22 02:09:34 PDT 2009,seaneeboy,1,NO_QUERY,14624
"@brooklyn_lux Somewhere in the world, someone just stubbed their toe  - hang in there Sarah, it sucks now but it'll change! ",Fri May 22 02:45:43 PDT 2009,rooreh,0,NO_QUERY,6503
So my brother and I are going 2 Fiesta Village tomorrow! Anyone care to join us? ,Fri May 22 00:14:48 PDT 2009,RayleneOrnelas,1,NO_QUERY,35785
@MattCherry Awww thank you. Ditto and a big cyber hug for that ,Sat May 30 09:59:35 PDT 2009,honeysoul,1,NO_QUERY,11651
@LadySuccubus Nope not yet! ,Mon Jun 01 23:46:40 PDT 2009,AeriaGames,1,NO_QUERY,42005
Omgggg why did I not realize how hard it would be to pee from a jumpsuit?? ,Sun May 31 00:02:15 PDT 2009,segisco,0,NO_QUERY,20478
@jamiepotter i tried just doing a twitter search for mine - think it may have been too many characters though  #tweetdare,Mon Apr 20 06:54:47 PDT 2009,richpayne88,0,NO_QUERY,35348
...I bet I won't be able to move in the morning  ah well that's what pain killers are for! Http://the-port.co.uk,Tue Jun 16 15:14:26 PDT 2009,portsidetwd,0,NO_QUERY,21265
FA-REAKED at the dentist...ask me lol....also I TOTALLY GOT A 2ND JOB AT HOT TOPIC!!!  sheww..cutting it close!,Fri Jun 05 18:19:31 PDT 2009,DyanDizzle,1,NO_QUERY,7142
@jemcam Thursday i am doing nothing. @russbaker is working though  we can still hang out though. what are your Easter plans,Tue Apr 07 04:26:19 PDT 2009,BiancaMaree,0,NO_QUERY,7024
@appleseedinc Dive Shop Caroline here following you. Hope my tweets aren't too weird -- I'm a tech nerd slash daytrader. ,Sun May 31 23:45:50 PDT 2009,TradeLoose,1,NO_QUERY,25001
"Maybe shopping with divy , miss misery and her crazy buds she brung wif her ",Tue Jun 16 04:31:35 PDT 2009,sammieyscene,1,NO_QUERY,15322
@trinnnaaa hahah sorry that took a while to reply. ,Sat Jun 20 15:32:59 PDT 2009,abigaildam,0,NO_QUERY,41293
lol I dont listen to hip hop much but that song is more addicting than soulja boy turn your swagg on ,Mon Jun 15 17:21:30 PDT 2009,JustinSMV,1,NO_QUERY,6170
Work today means i won't be able to keep track of the old farm derby  ^,Sun Apr 19 02:52:47 PDT 2009,toastehmonstah,0,NO_QUERY,10249
WOKE UP TOO EARLY..... ,Sat Jun 20 18:42:41 PDT 2009,cathsoepadhi,0,NO_QUERY,47391
"@silveradosys Yeah, it wouldn't allow me to DM ",Mon May 18 00:18:57 PDT 2009,CoolHandLucas,0,NO_QUERY,17381
only got 3 exams left ,Tue Jun 02 06:46:42 PDT 2009,sjhwales,1,NO_QUERY,7882
saw YEAR ONE this weekend pretty funny movie now its monday  fuck i hate work,Mon Jun 22 11:42:34 PDT 2009,mario86ed,0,NO_QUERY,29155
"@sakurajewellery yeah, it's awful  he woke up doing this little cry'y mewing sound this morning, half asleep  How are you today Hun? X",Wed Jun 03 03:25:07 PDT 2009,siobhian,0,NO_QUERY,46692
@bubble_gum_xox yep....i'd say take what you can get........break him in slowly  ,Fri May 22 04:36:17 PDT 2009,voiceinmyhead13,1,NO_QUERY,6746
@AuntieCelene I think I'm going to try making those newspaper thingies this year.  Got a lot of herbs to grow!  ,Tue Apr 07 04:23:43 PDT 2009,Shelleytrekkie,1,NO_QUERY,49280
"@jodiem @ceibner made me do it, she was sick of all the ducks ",Sat May 30 00:42:03 PDT 2009,maduck,0,NO_QUERY,42363
it worked for me  @toymaloy haha forgot to put your name in then ;),Tue Jun 16 10:44:19 PDT 2009,hevowen,0,NO_QUERY,23463
@vixensfantasy thanks... and i think you'r right. u got my point on that &quot;women do it better&quot; and stuff. just thanks for the link ,Mon Jun 01 18:51:51 PDT 2009,FeaR_FreakZ,1,NO_QUERY,12931
"@brebs No trouble, sweetie!  Take your time.  ",Thu May 28 23:12:50 PDT 2009,caricariboberri,1,NO_QUERY,40535
my spaz client is broken? ,Sat Jun 20 05:56:25 PDT 2009,edham_arief,0,NO_QUERY,36549
@luxofgodsgirls Aw I know it! Wish you were here too. ,Sun Jun 07 01:23:14 PDT 2009,dearestemily,0,NO_QUERY,895
@steph_davies Vote now! I'm not in the top 20 anymore! ,Sat Jun 06 05:12:24 PDT 2009,jennifer_davies,0,NO_QUERY,37601
@Reneenay hah sorry i left hun. tell the pup i said hi ,Sun May 31 00:26:14 PDT 2009,hey_devon,1,NO_QUERY,25774
@thespianduckie Thanks! I'm thinking it will be my new twitpic. ,Mon Jun 01 21:03:03 PDT 2009,lekogirl,1,NO_QUERY,10160
@espiral08  we're coming back on sunday or monday! ,Tue Apr 07 03:54:41 PDT 2009,m_ona,1,NO_QUERY,1804
I tried to curl hair wit straightiner but did not work.....am now attempting to braid straight hair....i'll let you know how I go. :/  &lt;3,Sun May 17 03:41:08 PDT 2009,LivvLuvssmiles,1,NO_QUERY,14729
All done with hw..super sleepy..night booski ,Tue May 26 22:53:40 PDT 2009,jannerieanne,1,NO_QUERY,14204
Weekend went too fast ,Sun Jun 21 06:38:49 PDT 2009,sergicles,0,NO_QUERY,9301
Happy fathers day. Sorry Thai Thais is closed for 2day ,Sun Jun 21 09:43:12 PDT 2009,ThaiThais,0,NO_QUERY,19756
"@sarahmaeblogs Can't wait to read it! I'll be praying for you to speak (that is, write) God's Words rather than your own. ",Mon Jun 01 10:12:09 PDT 2009,KirstenErin,1,NO_QUERY,11806
"@mr_gadget so good to see you here, @mr_gadget ! Thanks for the link!   ...",Sun May 03 20:26:50 PDT 2009,whiskeyrose7,1,NO_QUERY,25062
@Brunette1652 i put on after sun and some other Vaseline moisture stuff... and been for a cold shower. it's so horrible! worse 2m  x,Sun May 31 10:15:29 PDT 2009,leighannirvine,0,NO_QUERY,23143
"@iamashlee Hope you can get some  I may possibly have 2 more tickets for the Ottawa show coming my way. If I do, want me 2 keep u in mind?",Mon May 04 00:02:49 PDT 2009,ErynSkye,1,NO_QUERY,45489
"@crucify_brett Why? I liked Puppy Mill as a title. But whatever its called its gonna make you rich, i know it ",Mon Jun 15 15:08:06 PDT 2009,LostMarilyn,1,NO_QUERY,21740
"Can't sleep, too scared shitless... Seven days ",Wed Jun 17 22:39:25 PDT 2009,CJKoehnlein,0,NO_QUERY,23734
is in the province ..... soaking it up ... PAMPANGA STYLE lols ..... miss everyone ,Fri Jun 19 21:36:30 PDT 2009,beezybabyx,0,NO_QUERY,17299
@sharakarasic Ouch! I'm the same way. Gotta remember to cut the Vit C a week before the dentist visit. Interferes w/drugs ,Tue Jun 16 15:15:52 PDT 2009,SCourt,0,NO_QUERY,3056
@PhilLHerold thank you!  wanna see more of my new photoshooting-pics? ,Sun May 31 02:45:54 PDT 2009,Coffee86,1,NO_QUERY,23907
"@chrasy yes, ridiculous  I didn't go for the dimsum buffet, but we went for a la carte. and it was effing slow ",Sat May 30 23:20:57 PDT 2009,akinodorama,0,NO_QUERY,17465
"@andyclemmensen pleez reply ,  i want the clem   ",Sun May 03 01:16:23 PDT 2009,emilin93,1,NO_QUERY,36057
I have a feeling your hiding something from me... And i think i know what it is ,Thu Jun 18 23:26:44 PDT 2009,monsterjizz,0,NO_QUERY,16097
Everybody follow @LynneAllbutt for great gardening advice. Plus she's just a fab person and dog lover of course   #followfriday,Fri May 22 02:13:30 PDT 2009,whatswhat_sian,1,NO_QUERY,19140
I now take back every mean twitter post about swine flu. My cough is extremely disgusting ,Fri May 29 11:31:52 PDT 2009,xAtomicpenguins,1,NO_QUERY,16048
Have an exam tomorrow. Have I studied at all? No. Fail. Have a response and a thesis due tomorrow. Have I done the reading? No. Fail. ,Sun Apr 19 12:16:15 PDT 2009,StDAY,0,NO_QUERY,10688
My stomach is seriously hurting ,Mon May 11 23:18:16 PDT 2009,juliadrab,0,NO_QUERY,29410
@therealTiffany I'm glad we hung out tonight. I love you! I will see you soon. ,Sat May 30 03:17:01 PDT 2009,Miss_Jennyy,1,NO_QUERY,20721
@blacksneakers she wouldn't do that to me. I'll make her fall madly in love with me. Her world would revolve around me. ,Mon Jun 01 01:11:28 PDT 2009,sashasayssashay,1,NO_QUERY,1984
"'Cause you have that effect on me, you do ? ?Currently loving Hey Monday. Thanks a lot, @alexrellosa. ",Sat May 09 20:41:03 PDT 2009,paudevera,1,NO_QUERY,6657
@musicdish amy speace cool! ,Sun May 03 20:46:30 PDT 2009,timnull,1,NO_QUERY,128
Teacher of English and Turkish ,Fri May 01 20:15:43 PDT 2009,amicamia,1,NO_QUERY,34735
out of tylenol cold &amp; cough...  ...who the fuck created infomercials?!,Sat May 30 01:06:27 PDT 2009,johnnybbadd,0,NO_QUERY,19501
"@CarloHilton its awesome, isnt it ",Thu May 21 23:56:33 PDT 2009,sveen0or,1,NO_QUERY,24850
#howtopleaseawoman act like your paying attetion ..yup ok uh hun ya dont say works fine ,Wed Jun 03 08:36:56 PDT 2009,JayReckless617,1,NO_QUERY,23686
Exams are up next Saturday ,Sat May 16 21:14:59 PDT 2009,tuzkdotnet,0,NO_QUERY,11167
"Watching the episode of one tree hill when its the day after Q dies, crying ",Tue Jun 16 12:56:03 PDT 2009,PeytonCameron,0,NO_QUERY,47446
"http://bit.ly/Bw6AC  ?m, Mï¿½ Pï¿½ Lï¿½ng ??p quï¿½ ",Mon May 18 06:51:06 PDT 2009,byhuy,0,NO_QUERY,2688
i am too tired  i am too young to feel this old. ugh,Mon Jun 01 20:26:50 PDT 2009,platattack,0,NO_QUERY,22764
@Jbuss we should be up 3-1 ,Tue May 26 22:16:32 PDT 2009,dynastyla24,0,NO_QUERY,9626
Want to go back to SOT 09 to hear Pastor Kong on Romans and Galations.. but....  work commitment.. haizzzzz,Wed May 13 23:30:07 PDT 2009,trecillia,0,NO_QUERY,45484
I feel bad that wifey can't play Sims 3 ,Wed Jun 03 10:57:03 PDT 2009,forever681,0,NO_QUERY,29415
Still in agony  trying to iron but it's a very slow process when in pain,Thu Jun 25 03:26:00 PDT 2009,Deni0904,0,NO_QUERY,14348
Pancakes all gone  Still got my mug though ;),Sun May 17 03:18:34 PDT 2009,_JadeLakeasha,0,NO_QUERY,36810
Feeling a little off-colour today. ,Fri May 29 23:54:18 PDT 2009,liamaskins,0,NO_QUERY,5003
browsing the net.. missing mary a lot.. ,Wed Jun 17 21:42:53 PDT 2009,cedunn21,0,NO_QUERY,14637
Jimmy johns rocks my socks! Too bad the closest one is 7 miles from my house-out of delivery range unfortunately ,Wed Jun 17 01:23:36 PDT 2009,Ekta_Y,0,NO_QUERY,1265
@Cholle813 I do not know what you are talking about  I think you are confusing me with someone else,Sun May 17 18:25:17 PDT 2009,HickoryNCHomes,1,NO_QUERY,49672
I NEED MY OUTLET Like now ,Sun Jun 07 17:57:09 PDT 2009,melissabarbosa,0,NO_QUERY,38837
"The only day of the week with cold damp weather, they had to have the event in the park .. and I brought no jacket  #fb",Sat Jun 06 11:29:19 PDT 2009,seattlegaucho,0,NO_QUERY,40143
@EricNorthman  Hello Eric *Funny Bunny* here hope you r doing well   Like you new pic BTW    ,Sun May 17 21:05:36 PDT 2009,konelli,1,NO_QUERY,1939
Farrah Faycett died too??   I feel like everyone is dying...,Thu Jun 25 10:05:55 PDT 2009,SkylerxXxBanks,0,NO_QUERY,27196
@shermianz waiting for the good news ,Thu May 28 22:43:07 PDT 2009,yaboon,1,NO_QUERY,42648
@trackle what a rip off!!! no way!!  #trackle,Fri Jun 19 14:42:55 PDT 2009,cso26,0,NO_QUERY,19392
My bezzie stole the drawing coz she loves them even though I forgot to scan it to the computer ,Sun May 31 07:57:13 PDT 2009,Catof3DecsCold,0,NO_QUERY,45309
reading about AF 447. Its so sad ,Mon Jun 15 06:16:13 PDT 2009,syera07,0,NO_QUERY,6525
See the Typefaces Smiling : http://designjunction.in/blog/?p=638 ,Sun Jun 07 04:02:20 PDT 2009,designjunction,1,NO_QUERY,28217
@charleneortiz I Miss U! We haven't chat 4 a long time coz of school stuff..  U haven't tell me if U have got a new victim! hehe!,Tue Jun 23 09:38:37 PDT 2009,3shMae,0,NO_QUERY,639
AND IT'S EXACTLY 6 DAYS AFTER THE LAST TIME I MET+SAW THEM!!    :,Thu May 28 21:25:36 PDT 2009,checkyesmegan,1,NO_QUERY,49718
mommma u did it lol thank u cause i &lt;3 music  anyway he dun went to bobby womack -if u think ur lonely now &amp; a good remake by kc &amp; jojo,Sat Jun 06 11:27:39 PDT 2009,WhyPR,1,NO_QUERY,18716
"ive been hearing someone's puppy cry all morning, and its breaking my heart. ",Mon Jun 15 06:33:37 PDT 2009,by_candlelight,0,NO_QUERY,44016
"@CianEatsYhoo Someone's getting addicted, eh? Hmm... I'm guessing you don't mean Eoin M! Make a bebo slideshow fo sho! ",Fri Jun 05 17:11:14 PDT 2009,RachelEatsYhoo,1,NO_QUERY,41836
@browniemountain fuck Boston. the rays just lost ,Sun May 10 20:51:19 PDT 2009,kristintoria,0,NO_QUERY,48207
"I'm watching the Golden Girl marathon, I can't get enough of Rose's stories. ",Sun May 03 20:06:25 PDT 2009,prozacrain,1,NO_QUERY,1978
@Disney_Dreaming what?! miley's gonna quit hannah montana?...i don't wanna believe it! ,Fri May 29 09:05:42 PDT 2009,eriesistible,0,NO_QUERY,38296
Ok i seriously need somone to talk 2 not seen anyone today  I talking to my dog &amp; he is not big on convos where r u Pippeemoooeee?,Mon May 18 06:30:42 PDT 2009,tosh37,0,NO_QUERY,43652
@_Flik_ You'll have to sweet talk her  make sure she knows you are a hard worker.,Mon Apr 06 23:54:05 PDT 2009,jerichoK,1,NO_QUERY,5228
@tommcfly why you will so little time in rio de janeiro? forgive babelfish! ,Fri May 29 12:55:24 PDT 2009,taliits,0,NO_QUERY,29912
@JackShockley I want to. My problem is that I ran out of milk &amp; creamer...  I have Mtn Dew but those calories are horrible at near 2 am!,Tue Jun 02 22:38:43 PDT 2009,kailaengland,0,NO_QUERY,31569
@KJ_Miller Hey there is no LULZ! I'm always serious!!! ,Fri May 22 06:35:14 PDT 2009,yoko71,1,NO_QUERY,24225
@kerriee school on monday  imagine 'he' took our regi class lmao! register would be like.. young1.. young2,Wed Jun 03 10:44:51 PDT 2009,niccccolle,0,NO_QUERY,39735
is chilling going to get ready for work inabit tho ,Tue Apr 07 04:01:48 PDT 2009,djalby,0,NO_QUERY,32434
Its a blessing we r this far and still counting. And that nurse brings me extra snacks. Dont know why. Do i look hungry or something? ,Sat Apr 18 23:07:10 PDT 2009,dothaneagle_oz,1,NO_QUERY,990
@martinfaux we've the feedback about our browser compatibility story in v3 loud and clear ,Mon Jun 01 11:58:57 PDT 2009,spwiki,1,NO_QUERY,15384
"Coding + Corona + Chinese Music is my new secret formula.  Now it is time to go to bed.  Man, I miss Taiwan ",Wed Jun 17 02:04:02 PDT 2009,calvintychan,0,NO_QUERY,27154
@MissViolet146 you finally made a twitter!.ok take care always God bless you ,Tue Jun 02 03:39:44 PDT 2009,AnjelaGrace,1,NO_QUERY,11011
my pics are too large to load up ,Sat Apr 18 13:33:35 PDT 2009,almalovesnkotb,0,NO_QUERY,39668
"@edwardvirtually Well, I am totally jonesing to see Transformers ",Mon Jun 15 05:22:55 PDT 2009,jerryjamesstone,1,NO_QUERY,46691
@heroeswench @SuperTim  Yay!  LOTR next Saturday...I'm there ,Fri Apr 17 20:32:17 PDT 2009,annabethblue,1,NO_QUERY,34140
"@hipEchik almost, I don't think Danika drive Nascar, she drives Indy cars  Not terribly sure as I don't follow Nascar",Sun Jun 07 10:21:51 PDT 2009,mailgeek,1,NO_QUERY,22986
Back in honolulu.  Ugh.. I have a headache. ,Sun May 31 16:18:46 PDT 2009,LaydeeTea,0,NO_QUERY,35992
